filename	weight
Y--12UOziMF0.wav	0.0008375
Y--24LG2mr-Y.wav	0.0004155
Y--330hg-Ocw.wav	0.000488
Y--5OkAjCI7g.wav	0.001083
Y--7UmfOkRbM.wav	0.001664
Y--9oYufMS_k.wav	0.001083
Y--BIwg9KRxI.wav	0.003322
Y--Bu2xe4OSo.wav	0.001362
Y--CHY2qO5zc.wav	0.00207
Y--EnKcYsPas.wav	0.001739
Y--GY4nqPqOI.wav	0.002451
Y--IVng5n_Mw.wav	0.0025
Y--K53tRgAOg.wav	0.002421
Y--KCIeTv6PM.wav	0.0002013
Y--KdMg39p4k.wav	5.011e-05
Y--L22BmDI6E.wav	0.0004039
Y--N8Xc-3C3k.wav	0.0002764
Y--N8lbFywRg.wav	0.001815
Y--OMDPXfO6o.wav	0.001002
Y--OWy19KnMI.wav	0.003663
Y--PJHxphWEs.wav	0.0003339
Y--Q8wkZvDZE.wav	0.004167
Y--RQX1QDoOI.wav	0.0002013
Y--RV407O3uc.wav	0.002558
Y--V61qGmakk.wav	0.001464
Y--WDcV2eTXE.wav	4.098e-05
Y--WL5SeipJ0.wav	0.004167
Y--XkkKYR6Jw.wav	0.000241
Y--ZHUMfueO0.wav	0.0004155
Y--ZXA7WY_HM.wav	0.0002422
Y--aaILOrkII.wav	0.003003
Y--ajzZwHQn8.wav	0.003356
Y--dCRcLsSGw.wav	0.002033
Y--dr8rXrv8k.wav	0.0008826
Y--ekDLDTUXA.wav	0.000241
Y--iSerV5DbY.wav	0.002959
Y--szkzAaYBA.wav	0.00141
Y--v1WjOJv-w.wav	0.003175
Y--v7FsvvYng.wav	0.001721
Y-01YByaybkc.wav	0.0001258
Y-03c0AOsM2Y.wav	0.0001258
Y-07O11QVLxo.wav	0.001845
Y-08S28hcWD4.wav	5.79e-05
Y-09rxiqNNEs.wav	0.001081
Y-09vejQ0eGM.wav	4.098e-05
Y-0A1_JR5f34.wav	0.0006439
Y-0CxF1A4yiM.wav	0.003344
Y-0Hf2I8AFI8.wav	0.001938
Y-0Hxe_afHfg.wav	0.0001258
Y-0O3e95y4gE.wav	0.004329
Y-0OkG0fLLkc.wav	0.003367
Y-0RfhvckZxk.wav	6.028e-05
Y-0TTFAArJ9k.wav	0.001946
Y-0Td_g_HVEQ.wav	0.001001
Y-0XLMUK3V-8.wav	0.003968
Y-0ZYW2yXKp8.wav	0.001155
Y-0ap3dVC-LM.wav	6.028e-05
Y-0atYHAfGHA.wav	0.007299
Y-0ayTKLUeCE.wav	4.098e-05
Y-0dr4eWtWtQ.wav	0.000241
Y-0k1YFyaSkU.wav	0.000241
Y-0rk3mZ7EbU.wav	0.001739
Y-0term1xZJg.wav	0.005988
Y-10fWp7Pqs4.wav	0.001658
Y-12HRVnRQvQ.wav	4.098e-05
Y-146FAIZx8I.wav	0.0007519
Y-16oaHQ0PZU.wav	4.098e-05
Y-18-DJ76IaQ.wav	0.0007092
Y-1CNw3wis34.wav	0.003356
Y-1DIETxHTIU.wav	0.0003774
Y-1KAjPp2-Vc.wav	0.001901
Y-1MpcvB9PAI.wav	0.0001243
Y-1OKIOu9dhs.wav	0.0001229
Y-1QUpHlvDM4.wav	0.001887
Y-1SxJKnqR4s.wav	0.0002486
Y-1YwpJxxfNU.wav	5.79e-05
Y-1ZriUdBfBw.wav	0.001222
Y-1cI0WuEmFI.wav	7.527e-05
Y-1cYBm9ajNY.wav	0.004292
Y-1gZLnvKrBw.wav	0.001845
Y-1gyUUFu5aA.wav	0.0008163
Y-1hPNpfM9p4.wav	0.003984
Y-1iKLvsRBbE.wav	0.0008333
Y-1nEEX8uOD8.wav	0.003175
Y-1oRfe0FQI8.wav	0.001247
Y-1oUWvnBBhc.wav	0.00241
Y-1ryzsnvTro.wav	0.0002486
Y-1tZU7v0f0U.wav	0.0007087
Y-1vi_Jg9stk.wav	0.000461
Y-1xQ5m9yCK8.wav	0.001538
Y-1xXADXCgvM.wav	0.0007087
Y-1y-5KPquQ8.wav	0.000878
Y-1yEeL_guEY.wav	0.001686
Y-1yGQXQC5gE.wav	0.005128
Y-2--Xzix2Vk.wav	0.002304
Y-20PowXzC6g.wav	6.028e-05
Y-21Zte42ZYc.wav	0.001002
Y-25VhKUuMXg.wav	0.001399
Y-26vNAAFWH0.wav	5.265e-05
Y-27-xeDJdWk.wav	0.0004682
Y-275_wTLm-4.wav	0.002611
Y-28ecYlWqdQ.wav	4.098e-05
Y-2Bev4vU8Uw.wav	5.79e-05
Y-2BgBBrHJkA.wav	0.0004155
Y-2CFBsjxxzw.wav	0.0003652
Y-2GC25ao1Og.wav	0.000488
Y-2Krnsj-edU.wav	3.14e-05
Y-2NNI-DKgkI.wav	0.002915
Y-2OpMzScbDU.wav	3.779e-05
Y-2SkvmLIFXw.wav	0.00141
Y-2TDIQvBy6s.wav	0.004545
Y-2UCHi0_OGI.wav	0.000241
Y-2Unf-WyyyA.wav	0.003559
Y-2WBGJ3rWX8.wav	0.0025
Y-2X03mO3T_U.wav	0.003333
Y-2XEfT3k5yg.wav	0.002304
Y-2YC8Fi7B7I.wav	0.0007519
Y-2YiD2M3BZY.wav	5.79e-05
Y-2a_E4vBvXY.wav	0.0009843
Y-2f4hOfiX3w.wav	0.0003087
Y-2fwxUR-qxQ.wav	0.001721
Y-2gHz9t97C8.wav	0.000241
Y-2haRtULCeI.wav	0.00346
Y-2kErLFAk5k.wav	0.001721
Y-2kJ_gyPt_M.wav	0.0001243
Y-2ksTQGTlLA.wav	0.0001562
Y-2kt5gv42qI.wav	0.0003774
Y-2ni2KI5S5A.wav	0.0007087
Y-2odIlonhas.wav	0.0004155
Y-2pvUq71MCQ.wav	0.0002764
Y-2qRkifkT08.wav	0.002967
Y-2qmvG6QMnQ.wav	0.002558
Y-2uFC-ybxV8.wav	0.0007163
Y-2ymZrww3XA.wav	0.000461
Y-3-uw-w5Mi0.wav	0.002101
Y-319SGjCMGA.wav	6.028e-05
Y-35D3u9ce6w.wav	0.00346
Y-3781iiKiaY.wav	0.0002486
Y-37xjT4JRUA.wav	0.0001969
Y-3BvblMRuEI.wav	0.0001415
Y-3D6Sdidgn0.wav	7.527e-05
Y-3DiYZ-vEjQ.wav	0.001727
Y-3Hi-atFiAw.wav	0.0004155
Y-3I4GAaRKjg.wav	0.001866
Y-3IX-CClQr8.wav	0.0001229
Y-3MV6T3u9Ig.wav	0.008403
Y-3NQkBLiY0k.wav	0.000241
Y-3QZXFKWwEw.wav	0.0004507
Y-3Qyf1jECX0.wav	0.002488
Y-3Tlimy9kJI.wav	0.002703
Y-3UBJIEYKVg.wav	0.001739
Y-3YeIAVRaOs.wav	0.001493
Y-3Z3twSoRcQ.wav	0.0003087
Y-3ZZ__t-XCk.wav	0.0004155
Y-3bdRpp1ntw.wav	0.002725
Y-3gY7hSxtzY.wav	0.0001229
Y-3gdCByYq7Q.wav	0.001686
Y-3j5Jffc67Q.wav	0.005814
Y-3kFIz3JnSU.wav	0.00339
Y-3qVzrEZ8l0.wav	0.003356
Y-3qrk3DOzPY.wav	0.0001258
Y-3sF3WdmxMo.wav	0.005525
Y-3xDCIpcY1o.wav	0.0002335
Y-3xH0mRoAx0.wav	0.0002013
Y-45YCn58LSk.wav	0.002217
Y-46xqouqMxA.wav	0.002304
Y-490yf0Fsj8.wav	0.003356
Y-4A2_GCaKGg.wav	0.001845
Y-4BWpdVUMWc.wav	5.79e-05
Y-4CoiqosI38.wav	0.0001243
Y-4E4LnOdK7s.wav	0.002132
Y-4IAn6zCaLo.wav	0.0003323
Y-4KDusm_mD0.wav	0.0007097
Y-4Mu0_kn2n0.wav	3.779e-05
Y-4ObGigN498.wav	0.002033
Y-4WaJcLICmQ.wav	0.000241
Y-4YIeHfuJrU.wav	0.000488
Y-4b5TolL3xo.wav	0.0004155
Y-4bMxEoHn9c.wav	7.527e-05
Y-4c4jzE5y_c.wav	0.001969
Y-4co5oSfmIs.wav	0.00141
Y-4fmWFBhQYw.wav	0.003984
Y-4gbaSXwssU.wav	0.0004682
Y-4gemZLtErM.wav	0.002227
Y-4jYmwwf6h4.wav	0.002451
Y-4kV3ulsTJc.wav	0.0001258
Y-4lB2dt4WDE.wav	0.002762
Y-4nwx0OeWqg.wav	0.001377
Y-4qrqZ35A8A.wav	0.0003802
Y-4tF5fmNT6s.wav	0.0004155
Y-4tFyjKAH7o.wav	0.0004039
Y-4xJv59_zcA.wav	0.005682
Y-4zCSw967zI.wav	0.0007087
Y-5-vQemteOc.wav	0.000488
Y-50jQAjJC9A.wav	0.0007519
Y-51CA8BX7gU.wav	0.0004155
Y-54h8xwM0Q4.wav	0.0004155
Y-574Zi5ta6g.wav	0.00266
Y-57EP-Yyt4s.wav	0.001938
Y-57TcR0ABRY.wav	0.003289
Y-58o5dDbWDA.wav	0.003322
Y-5A9F8Ak1gQ.wav	0.003876
Y-5AwGn04sAU.wav	0.0008319
Y-5F-IejjG9w.wav	0.0009843
Y-5GhUbDLYkQ.wav	0.003086
Y-5IVOmpTVOM.wav	0.002304
Y-5Ia8XClv84.wav	0.0001071
Y-5JgQXMmKu4.wav	6.028e-05
Y-5KBSlu3DQc.wav	0.001684
Y-5KMQEDFIok.wav	0.001414
Y-5Kk-m7BmiE.wav	0.000461
Y-5Ntok1yd-s.wav	0.001193
Y-5Pbwai6jHQ.wav	0.003448
Y-5Pwv9ExLXc.wav	0.008929
Y-5QEN0mzCGA.wav	0.000461
Y-5QrBL6MzLg.wav	0.001684
Y-5RcnA62eO8.wav	4.098e-05
Y-5S70zOSw30.wav	0.001538
Y-5Sj7EVDce0.wav	0.0002244
Y-5UvXobuBos.wav	0.0008375
Y-5YLszkC2Ow.wav	0.001163
Y-5Z2adiACIA.wav	0.004545
Y-5_X5mcPnSk.wav	0.0001243
Y-5bUWtaoJ7U.wav	0.001684
Y-5ddA2hIm8M.wav	0.00241
Y-5jTPNu2Unc.wav	0.001269
Y-5mNXYRyIJE.wav	0.0007519
Y-5n2WQvruVE.wav	0.002725
Y-5nvIQCBP4k.wav	4.098e-05
Y-5q598x_d6M.wav	0.0007087
Y-5wG1RaI27o.wav	0.0001482
Y-60XojQWWoc.wav	0.006289
Y-61kH6RCNTk.wav	0.0003774
Y-628WBAudFs.wav	0.003497
Y-62RXhX5GZk.wav	0.001464
Y-63oVFk34eY.wav	7.527e-05
Y-64ZmjOBlE8.wav	0.001623
Y-68677bCJWM.wav	0.003831
Y-6893KbRdXA.wav	0.0003087
Y-693sNKI3iM.wav	0.004808
Y-6BBqWhciP4.wav	0.002227
Y-6CC_jiZtAA.wav	0.001751
Y-6DRxZcvXuI.wav	0.0002764
Y-6Dzx43NRDM.wav	0.001565
Y-6FbInwAgI4.wav	0.0002764
Y-6Hr1y_QfiU.wav	0.000241
Y-6JhROWxkPQ.wav	0.0001631
Y-6KN5x9rpwo.wav	3.779e-05
Y-6KfoGO_o9M.wav	0.001779
Y-6Kk2TV-0ko.wav	4.098e-05
Y-6LTNR4MsY8.wav	0.002227
Y-6LwdIJIUgw.wav	0.0007087
Y-6MQKGRL--M.wav	0.000488
Y-6Nk_m6lidc.wav	0.002591
Y-6RN8skIHU4.wav	0.001387
Y-6Vl2wMppE0.wav	0.003497
Y-6XGcz56P9s.wav	0.0001631
Y-6bzvQKabsk.wav	0.003226
Y-6f3Lc3Fqnc.wav	0.001684
Y-6juGO8y8es.wav	0.000488
Y-6oOusP-Zjw.wav	5.011e-05
Y-6p32k2WUCs.wav	0.00241
Y-6qSMlbJJ58.wav	0.00266
Y-6qp8NjWffE.wav	0.002907
Y-6sNhZq681c.wav	5.265e-05
Y-6vKAtujmi4.wav	0.0004155
Y-6vtoRoZCAU.wav	5.265e-05
Y-6w7EEFIOCw.wav	0.00141
Y-6ylSbBDnBo.wav	0.0003323
Y-705iNAh-lE.wav	0.004545
Y-709Eh-UxvM.wav	0.0004155
Y-70wVF5u-gg.wav	0.003861
Y-714doUQec4.wav	0.0001482
Y-71q0JWtVF4.wav	0.0004155
Y-71zVLlwcZU.wav	0.004016
Y-72belLBy5Q.wav	3.779e-05
Y-75E9_DMskM.wav	0.000461
Y-75iY1j3MeY.wav	0.001081
Y-76P3VHPuus.wav	0.001565
Y-7Am_HysVVE.wav	0.0004155
Y-7GwHMPKRtg.wav	0.002304
Y-7HpGk74xm8.wav	0.001727
Y-7ITb2QLsvg.wav	0.000488
Y-7KREnTK6w8.wav	0.001938
Y-7KsNPILupw.wav	0.0007087
Y-7Mm4iEzicM.wav	0.0003339
Y-7N0WXz3ZV8.wav	0.000488
Y-7O5QygW72g.wav	0.003322
Y-7OvXNt9sjE.wav	0.00173
Y-7RyES5gOQA.wav	0.0008333
Y-7SNH8SUM0I.wav	0.002304
Y-7SwhiYPNkI.wav	4.098e-05
Y-7TkOxpkbwM.wav	0.0004039
Y-7TpSmofVDo.wav	0.0009569
Y-7TrFxEh2yY.wav	4.098e-05
Y-7UDOP3wI90.wav	0.001701
Y-7UOo6lidIo.wav	0.005618
Y-7UoRwp2ew4.wav	0.000461
Y-7XMCCzdWrY.wav	0.004484
Y-7dgNx0mdGQ.wav	0.0001562
Y-7elcXuNnGU.wav	0.000241
Y-7gPr2vlKkA.wav	0.003145
Y-7iTQEe3KDc.wav	0.001163
Y-7khzUmnlm8.wav	0.0006439
Y-7lEHZ_rB9c.wav	0.0004155
Y-7mCKZ1islA.wav	0.0002764
Y-7pyXMSpqfQ.wav	0.0002422
Y-7qc49uwGzo.wav	0.000241
Y-7vTqfW7NP8.wav	0.0009569
Y-7xDzCwyAco.wav	0.002
Y-7xpZPHWdlk.wav	0.002519
Y-7yJ6WiWKc8.wav	4.098e-05
Y-7yYtJcdCiU.wav	0.002257
Y-7ye24UFRng.wav	0.005814
Y-817wQvEadQ.wav	0.001387
Y-81GPDp9IQY.wav	0.002
Y-834yc_5pIs.wav	0.002558
Y-876WcgwrZw.wav	0.000461
Y-87Hjq34oxA.wav	0.000241
Y-88hDH6LtyI.wav	0.001946
Y-88oVAMQsi4.wav	0.001686
Y-8AJ5R7K_PY.wav	0.002247
Y-8CRejl_gzU.wav	5.79e-05
Y-8CS82SwUb4.wav	0.0001415
Y-8DADKDPQOo.wav	0.0007087
Y-8Ezw9946g8.wav	0.002591
Y-8Idiy30YLQ.wav	0.00346
Y-8LaFV1qoPc.wav	0.001805
Y-8NAgM8SeAI.wav	0.0003774
Y-8OITuFZha8.wav	0.002532
Y-8SZCwkLAyc.wav	0.001083
Y-8S_tLKfeJg.wav	3.779e-05
Y-8Zf7x-47GM.wav	0.0002195
Y-8bB1uN1yFY.wav	4.098e-05
Y-8baTnilyjs.wav	0.002519
Y-8bmrqrU1E0.wav	7.527e-05
Y-8buqxazv8s.wav	0.0004507
Y-8eJnDSl80k.wav	0.001664
Y-8gySXcki8Q.wav	0.008547
Y-8h8FPKxq7w.wav	0.002101
Y-8ju6V8B5Oc.wav	0.002342
Y-8xItH7VN1M.wav	0.001815
Y-8yNBmjX1bE.wav	0.0002486
Y-9-HeLFRWJQ.wav	7.527e-05
Y-90-bKCmPns.wav	5.265e-05
Y-91PdNFrijM.wav	0.0002486
Y-92cYmTgIjM.wav	0.0004155
Y-93C22DxVD4.wav	0.0008319
Y-93IM29_8rs.wav	0.000488
Y-94wn9OHCCY.wav	0.0001631
Y-99MQ06mPYE.wav	0.0007092
Y-9CBV7lhyuM.wav	3.779e-05
Y-9E1rhYGuiA.wav	0.001709
Y-9EAgYRYx18.wav	7.527e-05
Y-9Ew7d3MLTw.wav	0.000488
Y-9HoMjD6Opk.wav	0.002114
Y-9IXdpNz0KU.wav	0.0002422
Y-9ME9qMgkeY.wav	0.001887
Y-9MKUJni-IE.wav	0.001821
Y-9MfiQzh99c.wav	0.0001229
Y-9MnvTfM-6Q.wav	0.00149
Y-9NHoSfQzPQ.wav	0.002907
Y-9Ng5iQArNk.wav	3.779e-05
Y-9Nl3LZBCOo.wav	0.003676
Y-9Pgd6Ruqz4.wav	0.0001482
Y-9Q8ssqhaMQ.wav	0.0002422
Y-9QER_6RHM0.wav	0.000241
Y-9_LNHYa0kg.wav	0.001721
Y-9cq3qbp68g.wav	0.000461
Y-9dUpbEaph0.wav	0.0001415
Y-9ek6eO0RtI.wav	0.00241
Y-9jpibSdHMw.wav	4.098e-05
Y-9mljqR8nSs.wav	0.000241
Y-9nYJ1DHnys.wav	0.000241
Y-9p3g-dwjrc.wav	0.002703
Y-9q6TWP2jEo.wav	0.000241
Y-9qnOzVtk6s.wav	0.0004155
Y-9wRxzJ5j_Y.wav	0.001001
Y-9wo95HMngI.wav	0.000241
Y-A1eKkZVSRw.wav	0.002899
Y-A3K0_gtK4c.wav	0.001269
Y-A3cOSeUcLM.wav	0.001887
Y-AAoQGFqftw.wav	6.028e-05
Y-ABCvk86DjY.wav	0.00216
Y-ADTZNx531s.wav	0.001658
Y-AFx6goDrOw.wav	5.265e-05
Y-AHa-q_KBZw.wav	0.0003087
Y-AHmSYvdK08.wav	0.002519
Y-AIHL5EIKUg.wav	0.004329
Y-AIgkXmOICs.wav	0.004484
Y-AIrHVeCgtM.wav	0.002532
Y-AL_xXewmcg.wav	0.004167
Y-AOKl0JhGQM.wav	0.000488
Y-AOsIu4po44.wav	4.098e-05
Y-AQjP_D4Xk8.wav	0.001236
Y-ARVgCanKbg.wav	6.028e-05
Y-ARnXPIvb_c.wav	0.001565
Y-AV028hx__I.wav	0.001493
Y-AVzYvKHwPg.wav	0.0008375
Y-AWlZfhvSjM.wav	0.00207
Y-AX4UT8h78Y.wav	0.0033
Y-AXDeY-N2_M.wav	0.002755
Y-Ab3r0yztrI.wav	5.265e-05
Y-AbW8iQYhG4.wav	0.003448
Y-Acjd39CmCI.wav	0.00266
Y-AcwZ-xmAKY.wav	0.002222
Y-Af4DE4aTsI.wav	0.001866
Y-AgL2NWp9bc.wav	0.0001482
Y-AhIU7Dnzmg.wav	0.0001482
Y-AioliAg12U.wav	0.001247
Y-Aju52dKCf0.wav	0.0003774
Y-All_IT36WQ.wav	6.028e-05
Y-AlpLvWoLKs.wav	0.0004507
Y-AltV1ftMk8.wav	0.0008163
Y-Ama_r5Lhc0.wav	0.0002013
Y-AmwF0ozTs4.wav	0.000488
Y-Ao2rEP82SU.wav	0.0006998
Y-At0DIIIDsw.wav	6.028e-05
Y-Atbaxuxjdw.wav	0.0003323
Y-AumQByg7es.wav	0.004505
Y-Azy5tTojZU.wav	0.001709
Y-B1pl6jdMms.wav	4.098e-05
Y-B1uzsLG0Dk.wav	0.002532
Y-B21F4RTfcM.wav	4.098e-05
Y-B3X_j9vlW4.wav	0.002304
Y-B4Jy1THLeU.wav	0.002242
Y-B4YKov-xAk.wav	0.001565
Y-B79tnf6xiI.wav	0.00346
Y-B7Db4mGT9c.wav	0.0004155
Y-B7u2q6DONk.wav	4.098e-05
Y-B9XpiViAv0.wav	0.003058
Y-BDSrWLpZrE.wav	0.002558
Y-BFDahLRbyU.wav	7.527e-05
Y-BIDug9-30w.wav	0.0001243
Y-BIbko3tHUE.wav	0.0004155
Y-BJNMHMZDcU.wav	0.007092
Y-BLmgSAUldo.wav	0.002639
Y-BM_EAszxBg.wav	0.002532
Y-BU17tnyWh8.wav	0.001362
Y-BZuLO9Uvnw.wav	0.0001229
Y-B_yrYDLb9Y.wav	0.001701
Y-B_zBSl2CUw.wav	0.002915
Y-BaVEk1zS2g.wav	0.001269
Y-Bc0hQjUtGU.wav	4.098e-05
Y-BdPW1c_3_8.wav	0.00885
Y-Bds7slIyiA.wav	0.002257
Y-Bit0JmOnY4.wav	6.028e-05
Y-Bk5VKZa6rA.wav	0.0004507
Y-Bke9cBPdU4.wav	0.000461
Y-Bm0VdPhIEI.wav	0.000241
Y-Bp9Q5aYLOc.wav	0.002681
Y-BtB4p1IT0M.wav	0.0007087
Y-Btxd1TUzww.wav	0.000241
Y-BvsUWvbhGU.wav	0.003831
Y-BxAtrVMfH4.wav	0.001709
Y-BxQ9nkrId4.wav	0.0003339
Y-By_0iIghuE.wav	0.003831
Y-ByhpbRzcAw.wav	7.527e-05
Y-C-bvo_BsQE.wav	4.098e-05
Y-C0a7WmDj0Q.wav	0.0003339
Y-C3OeWlPYBw.wav	0.0004155
Y-C4jJsN19h4.wav	0.000241
Y-C5dEU4zpJg.wav	0.003344
Y-C6QgrNGGMo.wav	0.0004684
Y-C7-Gfgj8Os.wav	0.003876
Y-C917YpZVek.wav	0.0004155
Y-CAVgokM1J8.wav	0.002033
Y-CBPSOol12w.wav	0.0002422
Y-CCbu3r-1pc.wav	0.00141
Y-CHMeZVAe2s.wav	0.001565
Y-CHrKT_R5Jw.wav	0.002899
Y-CHwctXCRJk.wav	0.003831
Y-CI_PExEkB0.wav	0.0002764
Y-CIxoobEubQ.wav	0.002976
Y-CKZAZBuktI.wav	0.002519
Y-CSSUqSAYYg.wav	0.003367
Y-CW0JLPKO9Y.wav	4.098e-05
Y-CWHcINgZLM.wav	0.0007519
Y-CY18T0retw.wav	0.0004682
Y-CYano2F4Qw.wav	0.00173
Y-C_JSRyjnH8.wav	0.0001229
Y-C_fTH8QukQ.wav	0.001081
Y-CbV2NGmDuo.wav	0.0001969
Y-CepfaU3-ZY.wav	0.000488
Y-Cf73ZptH_o.wav	0.003984
Y-CnNnlgEsLY.wav	0.002304
Y-CnsvTDIXdE.wav	0.000461
Y-Co7MNf_JYI.wav	0.0001415
Y-CoMUv2igfk.wav	0.001727
Y-CqWQ21mv5E.wav	0.000241
Y-CrQG7NFSMg.wav	0.003802
Y-CsnNy_s4EY.wav	0.000488
Y-CsrFUWH4CM.wav	0.0007519
Y-CvAmfsTtew.wav	0.000461
Y-CwXrwgVffM.wav	0.002375
Y-CwjAH5f69Y.wav	0.001866
Y-CxGRjAwd3I.wav	4.098e-05
Y-CxWq-Qlu6s.wav	0.000996
Y-CzAjJI8PbA.wav	0.0008826
Y-D-VYU_YOF8.wav	0.0001969
Y-D1uGn8bvIA.wav	0.00237
Y-D2U7r_DUJ4.wav	4.098e-05
